record_id,rater_id,transcript_id,seed_id,guardrail,profile,variant_id,backend_model,target_turns,actual_turns,rating_duration_sec,g1,g2,g3,g4,g5,a1,a2,a3,a4,a5,a6,a7,a8,a9,s1,s2,r1,r2,r3,r4,r5,guessed_origin,guess_confidence,comment,chat_variability,created_at,transcript_path,a1_anchor,a2_anchor,a3_anchor,a4_anchor,a5_anchor,a6_anchor,a7_anchor,a8_anchor,a9_anchor,s1_anchor,s2_anchor,target_severity_label,functional_impact_label,notes.x,profession,specialization,years_practice,experience_with_mdd,notes.y,plausibility_index,defect_index,a1_error,a2_error,a3_error,a4_error,a5_error,a6_error,a7_error,a8_error,a9_error,symptom_error_mean,severity_error,impact_error
788,14,MDD-AI-SIMULATION-TX-0068,S08,on,R3,G1_R3,pydantic_ai|gpt-5.4,24,28,60,4,4,4,4,4,2,2,1,0,1,2,0,1,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičenosť odpovedí | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0068.txt,1,2,1,0,1,2,0,1,0,2,2,mild,mild,"Ide o mierny, ale ucelený depresívny obraz s anhedóniou, utlmením, nižšou energiou a slabšou koncentráciou. | Nejde len o nudu po dôchodku; depresívny obraz je síce mierny, ale konzistentný a nie je prítomná mánia, psychóza ani kognitívny syndróm.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,0,0,0,0,0,0,0,0,0.1111111111111111,1,1
789,14,MDD-AI-SIMULATION-TX-0069,S09,on,R3,G1_R3,pydantic_ai|gpt-5.4,24,28,79,4,4,4,4,4,2,2,3,0,1,2,2,3,0,3,3,2,2,2,3,2,NA,NA,least_convincing: Nacvičenosť odpovedí | missing_or_exaggerated: Prítomnosť aj úzkostnej symptomatiky,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0069.txt,2,2,2,0,1,2,2,3,0,3,3,moderate,moderate,"Obraz je ukotvený skleslosťou, anhedóniou, poruchou spánku, únavou, vinou a výrazným zhoršením koncentrácie. | Nejde len o výkonový stres alebo úzkosť; prítomná je strata radosti, sebazneisťovanie a funkčný dopad typický pre depresívny obraz.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2.2,0,0,1,0,0,0,0,0,0,0.1111111111111111,0,0
790,14,MDD-AI-SIMULATION-TX-0070,S10,on,R3,G1_R3,pydantic_ai|gpt-5.4,24,32,46,4,4,4,4,4,2,2,3,2,1,3,2,2,1,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičenosť odpovedí | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0070.txt,1,2,2,1,1,2,1,2,1,3,3,moderate,moderate,"Okrem stagnácie je prítomná anhedónia, nespavosť, únava, slabšia koncentrácia, vina, sociálne stiahnutie a pasívne myšlienky na smrť bez plánu a bez úmyslu. | Nejde len o frustráciu z práce alebo adaptačný problém; prítomný je konzistentný depresívny syndróm aj s bezpečnostným A9 signálom.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,0,1,1,0,1,1,0,0,0.5555555555555556,0,0
791,14,MDD-AI-SIMULATION-TX-0071,S11,on,R3,G1_R3,pydantic_ai|gpt-5.4,24,32,54,4,4,4,4,4,3,3,3,2,2,3,2,2,1,4,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičenosť odpovedí | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0071.txt,2,2,2,1,1,3,2,1,0,3,4,moderate,severe,"Obraz tvorí skleslá nálada, anhedónia, nespavosť, výrazná únava, vina a sociálne stiahnutie s jasným poklesom dennej štruktúry. | Nejde len o nízky príjem alebo izoláciu; symptómy sú pervazívne, depresívne a funkčne výrazné.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,1,1,0,0,1,1,0.7777777777777778,1,1
792,14,MDD-AI-SIMULATION-TX-0072,S12,on,R3,G1_R3,pydantic_ai|gpt-5.4,24,32,56,4,4,4,4,4,2,3,3,1,1,3,2,2,0,3,3,2,2,2,2,2,NA,NA,least_convincing: Nacvičenosť odpovedí | missing_or_exaggerated: Inak relevantné,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0072.txt,1,2,2,0,1,2,1,2,0,3,3,moderate,moderate,"Obraz je depresívne ukotvený anhedóniou, zníženou náladou, poruchou spánku, únavou, vinou a zhoršenou koncentráciou. | Nejde len o primeranú reakciu na pracovnú záťaž; prítomné sú aj neurovegetatívne a afektívne symptómy naprieč prácou a rodinou.",psychologist,psychotherapy,6_10,weekly,interview_experience=regular; ai_experience=medium; confidence_mdd=4; n_ratings=72,4,2,1,1,1,1,0,1,1,0,0,0.6666666666666666,0,0
793,15,MDD-AI-SIMULATION-TX-0001,S01,off,R1,G0_R1,pydantic_ai|gpt-5.4,24,40,1179,1,1,4,4,2,2,2,3,1,1,3,2,2,0,3,3,2,5,2,3,3,human_simulated,4,"least_convincing: Odpovede typu: ""Ako dlho sa to zhruba deje?"" - ""Asi tak osem týždňov."" - bežný človek by uviedol dĺžku v mesiacoch. | missing_or_exaggerated: Takmer vo všetkých otázkach odpovedala pacientka kladne, čo pôsobí strojene.",locked,2026-04-01,transcripts/current_export/MDD-AI-SIMULATION-TX-0001.txt,2,2,2,1,1,2,2,2,0,3,3,moderate,moderate,"Obraz je ukotvený nízkou náladou, anhedóniou, únavou, poruchou spánku, vinou a zhoršenou koncentráciou s dopadom na školu a sociálny život. | Nejde len o bežný stres zo štúdia; chýba mánia, psychóza, intoxikácia aj izolovaný problém s jedením.",psychologist,psychotherapy,0_2,weekly,interview_experience=minimal; ai_experience=none; confidence_mdd=4; n_ratings=1,3,3,0,0,1,0,0,1,0,0,0,0.2222222222222222,0,0
865,16,MDD-AI-SIMULATION-TX-0001,S01,off,R1,G0_R1,pydantic_ai|gpt-5.4,24,40,92166,5,4,4,4,5,2,2,3,1,1,3,2,2,0,2,2,2,2,1,2,1,human_simulated,3,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-01,transcripts/current_export/MDD-AI-SIMULATION-TX-0001.txt,2,2,2,1,1,2,2,2,0,3,3,moderate,moderate,"Obraz je ukotvený nízkou náladou, anhedóniou, únavou, poruchou spánku, vinou a zhoršenou koncentráciou s dopadom na školu a sociálny život. | Nejde len o bežný stres zo štúdia; chýba mánia, psychóza, intoxikácia aj izolovaný problém s jedením.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.333333333333333,1.6,0,0,1,0,0,1,0,0,0,0.2222222222222222,1,1
866,16,MDD-AI-SIMULATION-TX-0002,S02,off,R1,G0_R1,pydantic_ai|gpt-5.4,24,40,91630,5,5,5,4,5,2,2,3,2,2,3,2,2,0,3,3,1,2,1,2,1,real_participant,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-01,transcripts/current_export/MDD-AI-SIMULATION-TX-0002.txt,1,2,2,1,1,3,1,2,0,3,3,moderate,moderate,"Obraz presahuje bežnú smennosť, lebo okrem únavy je prítomná anhedónia, skleslosť, vina, zhoršená koncentrácia a sociálne stiahnutie. | Nejde len o poruchu spánku alebo pracovné preťaženie; chýba mánia, psychóza a primárny vplyv návykových látok.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.666666666666667,1.4,1,0,1,1,1,0,1,0,0,0.5555555555555556,0,0
867,16,MDD-AI-SIMULATION-TX-0003,S03,off,R1,G0_R1,pydantic_ai|gpt-5.4,24,42,119,5,5,4,5,5,3,3,3,2,2,3,3,2,1,3,2,2,2,1,2,1,human_simulated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-01,transcripts/current_export/MDD-AI-SIMULATION-TX-0003.txt,2,2,2,1,1,3,2,2,1,4,4,moderately_severe,severe,"Obraz je depresívne ukotvený nízkou náladou, anhedóniou, výraznou únavou, poruchou spánku, vinou, zhoršenou koncentráciou a jasným dopadom doma aj v práci. | Nejde len o burnout alebo preťaženie; prítomné sú jadrové depresívne symptómy aj pasívne myšlienky na smrť bez plánu a bez úmyslu.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.666666666666667,1.6,1,1,1,1,1,0,1,0,0,0.6666666666666666,1,2
868,16,MDD-AI-SIMULATION-TX-0004,S04,off,R1,G0_R1,pydantic_ai|gpt-5.4,24,38,152,5,4,4,4,5,2,2,3,0,1,3,2,2,0,2,2,2,2,2,2,1,ai_generated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-01,transcripts/current_export/MDD-AI-SIMULATION-TX-0004.txt,1,2,2,0,1,2,1,2,0,3,3,moderate,moderate,"Okrem pracovného tlaku je prítomná anhedónia, znížená nálada, porucha spánku, únava, slabšia koncentrácia a odpojenie vo vzťahu. | Nejde len o pracovné vyhorenie alebo nespokojnosť v práci; chýba mánia, psychóza aj izolovaná úzkosť bez depresívneho jadra.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.333333333333333,1.8,1,0,1,0,0,1,1,0,0,0.4444444444444444,1,1
869,16,MDD-AI-SIMULATION-TX-0005,S05,off,R1,G0_R1,pydantic_ai|gpt-5.4,24,36,163,4,4,4,4,5,3,3,3,2,2,3,2,2,1,2,2,1,2,1,2,1,ai_generated,3,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-01,transcripts/current_export/MDD-AI-SIMULATION-TX-0005.txt,2,2,2,1,1,3,1,2,0,3,3,moderate,moderate,"Obraz je ukotvený nízkou náladou, anhedóniou, nespavosťou, výraznou únavou, slabšou koncentráciou a funkčným poklesom doma aj v práci. | Nejde len o finančný stres alebo reakciu na rozvod; symptómy sú perzistentné, viacrozmerné a klinicky depresívne.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4,1.4,1,1,1,1,1,0,1,0,1,0.7777777777777778,1,1
870,16,MDD-AI-SIMULATION-TX-0006,S06,off,R1,G0_R1,pydantic_ai|gpt-5.4,24,36,50,5,5,5,4,5,2,2,3,1,2,3,1,2,0,2,2,1,1,1,2,1,real_participant,3,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-01,transcripts/current_export/MDD-AI-SIMULATION-TX-0006.txt,1,2,2,0,1,3,1,2,0,3,3,moderate,moderate,"Nejde len o obyčajnú pracovnú únavu, lebo je prítomná anhedónia, skleslosť, porucha spánku, spomalenie, zhoršená koncentrácia a dlhodobý pokles energie. | Obraz je širšie depresívny, nie len somatický alebo pracovný; chýba mánia, psychóza aj závislostný kontext.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.666666666666667,1.2,1,0,1,1,1,0,0,0,0,0.4444444444444444,1,1
871,16,MDD-AI-SIMULATION-TX-0007,S07,off,R1,G0_R1,pydantic_ai|gpt-5.4,24,40,56,5,5,5,4,5,3,3,2,1,2,3,1,1,0,2,2,1,1,1,2,1,human_simulated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-01,transcripts/current_export/MDD-AI-SIMULATION-TX-0007.txt,2,2,1,1,1,2,1,1,0,3,3,moderate,moderate,"Obraz tvorí skleslá nálada, strata záujmu, únava, mierna nespavosť a sociálne stiahnutie po strate rytmu a blízkosti. | Nejde len o bežné ovdovenie alebo starnutie; symptómy sú sústavné, depresívne ladené a funkčne obmedzujúce.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.666666666666667,1.2,1,1,1,0,1,1,0,0,0,0.5555555555555556,1,1
872,16,MDD-AI-SIMULATION-TX-0008,S08,off,R1,G0_R1,pydantic_ai|gpt-5.4,24,40,155,4,4,5,4,4,2,2,1,0,2,3,1,1,0,2,2,2,2,2,2,1,human_simulated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-01,transcripts/current_export/MDD-AI-SIMULATION-TX-0008.txt,1,2,1,0,1,2,0,1,0,2,2,mild,mild,"Ide o mierny, ale ucelený depresívny obraz s anhedóniou, utlmením, nižšou energiou a slabšou koncentráciou. | Nejde len o nudu po dôchodku; depresívny obraz je síce mierny, ale konzistentný a nie je prítomná mánia, psychóza ani kognitívny syndróm.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.333333333333333,1.8,1,0,0,0,1,1,1,0,0,0.4444444444444444,0,0
873,16,MDD-AI-SIMULATION-TX-0009,S09,off,R1,G0_R1,pydantic_ai|gpt-5.4,24,38,287,4,4,5,4,4,3,2,2,0,1,3,2,3,0,2,2,2,3,2,2,1,ai_generated,2,"least_convincing: Len taká mini poznámka - uvažujem skôr o niektorých termínoch na strane pacienta, keď opisuje svoj stav. Napr. “rozlieva sa” alebo “sebaspytovania” alebo “napoly.” Nevylučujem, že sa takto depresívny pacient vyjadruje, ale skôr mám zo skúsenosti pocit, že na opis subj. symptomatiky používajú iné výrazy ako tieto. | missing_or_exaggerated: -",locked,2026-04-01,transcripts/current_export/MDD-AI-SIMULATION-TX-0009.txt,2,2,2,0,1,2,2,3,0,3,3,moderate,moderate,"Obraz je ukotvený skleslosťou, anhedóniou, poruchou spánku, únavou, vinou a výrazným zhoršením koncentrácie. | Nejde len o výkonový stres alebo úzkosť; prítomná je strata radosti, sebazneisťovanie a funkčný dopad typický pre depresívny obraz.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.333333333333333,2,1,0,0,0,0,1,0,0,0,0.2222222222222222,1,1
874,16,MDD-AI-SIMULATION-TX-0010,S10,off,R1,G0_R1,pydantic_ai|gpt-5.4,24,40,70,4,4,5,5,5,2,3,3,2,2,3,2,2,1,3,3,2,2,1,2,1,ai_generated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-01,transcripts/current_export/MDD-AI-SIMULATION-TX-0010.txt,1,2,2,1,1,2,1,2,1,3,3,moderate,moderate,"Okrem stagnácie je prítomná anhedónia, nespavosť, únava, slabšia koncentrácia, vina, sociálne stiahnutie a pasívne myšlienky na smrť bez plánu a bez úmyslu. | Nejde len o frustráciu z práce alebo adaptačný problém; prítomný je konzistentný depresívny syndróm aj s bezpečnostným A9 signálom.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.666666666666667,1.6,1,1,1,1,1,1,1,0,0,0.7777777777777778,0,0
875,16,MDD-AI-SIMULATION-TX-0011,S11,off,R1,G0_R1,pydantic_ai|gpt-5.4,24,40,53,5,4,5,4,5,3,3,3,2,2,3,2,2,0,3,3,1,2,1,2,1,human_simulated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-01,transcripts/current_export/MDD-AI-SIMULATION-TX-0011.txt,2,2,2,1,1,3,2,1,0,3,4,moderate,severe,"Obraz tvorí skleslá nálada, anhedónia, nespavosť, výrazná únava, vina a sociálne stiahnutie s jasným poklesom dennej štruktúry. | Nejde len o nízky príjem alebo izoláciu; symptómy sú pervazívne, depresívne a funkčne výrazné.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.666666666666667,1.4,1,1,1,1,1,0,0,1,0,0.6666666666666666,0,1
876,16,MDD-AI-SIMULATION-TX-0012,S12,off,R1,G0_R1,pydantic_ai|gpt-5.4,24,38,51,5,5,5,4,5,2,3,3,1,1,3,2,2,0,2,2,2,1,1,2,1,real_participant,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-01,transcripts/current_export/MDD-AI-SIMULATION-TX-0012.txt,1,2,2,0,1,2,1,2,0,3,3,moderate,moderate,"Obraz je depresívne ukotvený anhedóniou, zníženou náladou, poruchou spánku, únavou, vinou a zhoršenou koncentráciou. | Nejde len o primeranú reakciu na pracovnú záťaž; prítomné sú aj neurovegetatívne a afektívne symptómy naprieč prácou a rodinou.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.666666666666667,1.4,1,1,1,1,0,1,1,0,0,0.6666666666666666,1,1
877,16,MDD-AI-SIMULATION-TX-0013,S01,on,R3,G1_R3,pydantic_ai|gpt-5.4,24,24,59,5,5,5,4,5,2,2,3,1,1,3,2,2,0,2,2,1,1,1,2,1,real_participant,3,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0013.txt,2,2,2,1,1,2,2,2,0,3,3,moderate,moderate,"Obraz je ukotvený nízkou náladou, anhedóniou, únavou, poruchou spánku, vinou a zhoršenou koncentráciou s dopadom na školu a sociálny život. | Nejde len o bežný stres zo štúdia; chýba mánia, psychóza, intoxikácia aj izolovaný problém s jedením.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.666666666666667,1.2,0,0,1,0,0,1,0,0,0,0.2222222222222222,1,1
878,16,MDD-AI-SIMULATION-TX-0014,S01,off,R2,G0_R2,pydantic_ai|gpt-5.4,24,32,72,5,5,5,4,5,2,2,3,1,1,3,2,2,0,2,2,1,1,1,2,1,human_simulated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0014.txt,2,2,2,1,1,2,2,2,0,3,3,moderate,moderate,"Obraz je ukotvený nízkou náladou, anhedóniou, únavou, poruchou spánku, vinou a zhoršenou koncentráciou s dopadom na školu a sociálny život. | Nejde len o bežný stres zo štúdia; chýba mánia, psychóza, intoxikácia aj izolovaný problém s jedením.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.666666666666667,1.2,0,0,1,0,0,1,0,0,0,0.2222222222222222,1,1
879,16,MDD-AI-SIMULATION-TX-0015,S02,off,R2,G0_R2,pydantic_ai|gpt-5.4,24,32,47,4,4,4,4,4,2,2,3,2,1,3,1,2,0,2,2,2,2,2,2,1,ai_generated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0015.txt,1,2,2,1,1,3,1,2,0,3,3,moderate,moderate,"Obraz presahuje bežnú smennosť, lebo okrem únavy je prítomná anhedónia, skleslosť, vina, zhoršená koncentrácia a sociálne stiahnutie. | Nejde len o poruchu spánku alebo pracovné preťaženie; chýba mánia, psychóza a primárny vplyv návykových látok.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4,1.8,1,0,1,1,0,0,0,0,0,0.3333333333333333,1,1
880,16,MDD-AI-SIMULATION-TX-0016,S03,off,R2,G0_R2,pydantic_ai|gpt-5.4,24,36,62,5,5,5,4,5,3,3,3,2,2,3,2,2,1,3,3,2,1,1,2,1,human_simulated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0016.txt,2,2,2,1,1,3,2,2,1,4,4,moderately_severe,severe,"Obraz je depresívne ukotvený nízkou náladou, anhedóniou, výraznou únavou, poruchou spánku, vinou, zhoršenou koncentráciou a jasným dopadom doma aj v práci. | Nejde len o burnout alebo preťaženie; prítomné sú jadrové depresívne symptómy aj pasívne myšlienky na smrť bez plánu a bez úmyslu.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.666666666666667,1.4,1,1,1,1,1,0,0,0,0,0.5555555555555556,1,1
881,16,MDD-AI-SIMULATION-TX-0017,S04,off,R2,G0_R2,pydantic_ai|gpt-5.4,24,32,49,4,4,4,4,4,2,3,3,0,1,3,2,2,1,2,2,2,2,2,2,1,ai_generated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0017.txt,1,2,2,0,1,2,1,2,0,3,3,moderate,moderate,"Okrem pracovného tlaku je prítomná anhedónia, znížená nálada, porucha spánku, únava, slabšia koncentrácia a odpojenie vo vzťahu. | Nejde len o pracovné vyhorenie alebo nespokojnosť v práci; chýba mánia, psychóza aj izolovaná úzkosť bez depresívneho jadra.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4,1.8,1,1,1,0,0,1,1,0,1,0.6666666666666666,1,1
882,16,MDD-AI-SIMULATION-TX-0018,S05,off,R2,G0_R2,pydantic_ai|gpt-5.4,24,30,60,5,4,5,4,4,2,2,3,2,2,3,2,2,0,2,2,2,2,2,2,1,human_simulated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0018.txt,2,2,2,1,1,3,1,2,0,3,3,moderate,moderate,"Obraz je ukotvený nízkou náladou, anhedóniou, nespavosťou, výraznou únavou, slabšou koncentráciou a funkčným poklesom doma aj v práci. | Nejde len o finančný stres alebo reakciu na rozvod; symptómy sú perzistentné, viacrozmerné a klinicky depresívne.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.666666666666667,1.8,0,0,1,1,1,0,1,0,0,0.4444444444444444,1,1
883,16,MDD-AI-SIMULATION-TX-0019,S06,off,R2,G0_R2,pydantic_ai|gpt-5.4,24,30,49,4,5,5,4,4,2,2,3,0,2,3,1,2,1,2,2,2,1,2,2,1,human_simulated,3,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0019.txt,1,2,2,0,1,3,1,2,0,3,3,moderate,moderate,"Nejde len o obyčajnú pracovnú únavu, lebo je prítomná anhedónia, skleslosť, porucha spánku, spomalenie, zhoršená koncentrácia a dlhodobý pokles energie. | Obraz je širšie depresívny, nie len somatický alebo pracovný; chýba mánia, psychóza aj závislostný kontext.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.333333333333333,1.6,1,0,1,0,1,0,0,0,1,0.4444444444444444,1,1
884,16,MDD-AI-SIMULATION-TX-0020,S07,off,R2,G0_R2,pydantic_ai|gpt-5.4,24,32,56,5,5,5,4,5,3,3,2,1,2,3,1,1,0,3,3,2,1,2,2,1,human_simulated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0020.txt,2,2,1,1,1,2,1,1,0,3,3,moderate,moderate,"Obraz tvorí skleslá nálada, strata záujmu, únava, mierna nespavosť a sociálne stiahnutie po strate rytmu a blízkosti. | Nejde len o bežné ovdovenie alebo starnutie; symptómy sú sústavné, depresívne ladené a funkčne obmedzujúce.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.666666666666667,1.6,1,1,1,0,1,1,0,0,0,0.5555555555555556,0,0
885,16,MDD-AI-SIMULATION-TX-0021,S08,off,R2,G0_R2,pydantic_ai|gpt-5.4,24,32,47,4,4,5,4,5,2,2,1,0,1,2,1,1,0,2,2,2,2,1,2,1,ai_generated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0021.txt,1,2,1,0,1,2,0,1,0,2,2,mild,mild,"Ide o mierny, ale ucelený depresívny obraz s anhedóniou, utlmením, nižšou energiou a slabšou koncentráciou. | Nejde len o nudu po dôchodku; depresívny obraz je síce mierny, ale konzistentný a nie je prítomná mánia, psychóza ani kognitívny syndróm.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.333333333333333,1.6,1,0,0,0,0,0,1,0,0,0.2222222222222222,0,0
886,16,MDD-AI-SIMULATION-TX-0022,S09,off,R2,G0_R2,pydantic_ai|gpt-5.4,24,32,53,4,4,5,4,5,2,2,3,0,2,3,2,3,0,2,2,2,1,2,2,1,human_simulated,3,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0022.txt,2,2,2,0,1,2,2,3,0,3,3,moderate,moderate,"Obraz je ukotvený skleslosťou, anhedóniou, poruchou spánku, únavou, vinou a výrazným zhoršením koncentrácie. | Nejde len o výkonový stres alebo úzkosť; prítomná je strata radosti, sebazneisťovanie a funkčný dopad typický pre depresívny obraz.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.333333333333333,1.6,0,0,1,0,1,1,0,0,0,0.3333333333333333,1,1
887,16,MDD-AI-SIMULATION-TX-0023,S10,off,R2,G0_R2,pydantic_ai|gpt-5.4,24,32,50,4,4,5,4,4,3,3,3,2,2,3,2,2,1,2,2,2,1,1,2,1,ai_generated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0023.txt,1,2,2,1,1,2,1,2,1,3,3,moderate,moderate,"Okrem stagnácie je prítomná anhedónia, nespavosť, únava, slabšia koncentrácia, vina, sociálne stiahnutie a pasívne myšlienky na smrť bez plánu a bez úmyslu. | Nejde len o frustráciu z práce alebo adaptačný problém; prítomný je konzistentný depresívny syndróm aj s bezpečnostným A9 signálom.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.333333333333333,1.4,2,1,1,1,1,1,1,0,0,0.8888888888888888,1,1
888,16,MDD-AI-SIMULATION-TX-0024,S11,off,R2,G0_R2,pydantic_ai|gpt-5.4,24,34,42,5,5,5,4,5,2,3,3,2,2,3,2,2,1,3,3,2,1,1,2,1,human_simulated,3,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0024.txt,2,2,2,1,1,3,2,1,0,3,4,moderate,severe,"Obraz tvorí skleslá nálada, anhedónia, nespavosť, výrazná únava, vina a sociálne stiahnutie s jasným poklesom dennej štruktúry. | Nejde len o nízky príjem alebo izoláciu; symptómy sú pervazívne, depresívne a funkčne výrazné.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.666666666666667,1.4,0,1,1,1,1,0,0,1,1,0.6666666666666666,0,1
889,16,MDD-AI-SIMULATION-TX-0025,S12,off,R2,G0_R2,pydantic_ai|gpt-5.4,24,34,65,4,4,5,4,5,2,2,3,1,1,3,2,2,0,2,2,2,2,1,2,1,ai_generated,2,least_convincing: - | missing_or_exaggerated: -,locked,2026-04-02,transcripts/current_export/MDD-AI-SIMULATION-TX-0025.txt,1,2,2,0,1,2,1,2,0,3,3,moderate,moderate,"Obraz je depresívne ukotvený anhedóniou, zníženou náladou, poruchou spánku, únavou, vinou a zhoršenou koncentráciou. | Nejde len o primeranú reakciu na pracovnú záťaž; prítomné sú aj neurovegetatívne a afektívne symptómy naprieč prácou a rodinou.",psychologist,clinical_psychology,11_15,daily,interview_experience=occasional; ai_experience=low; confidence_mdd=5; n_ratings=45,4.333333333333333,1.6,1,0,1,1,0,1,1,0,0,0.5555555555555556,1,1
